=== Start 2025-10-26T11:16:02+00:00 ===
[OK] 18295.jpg no-resize 1200x1127; size 40798 -> 40796
[OK] 18296.jpg no-resize 1200x1127; size 72658 -> 72725
[OK] 18298.jpg no-resize 1200x1127; size 52793 -> 52808
[OK] 54005.jpg 1703x1600 -> 1200x1127; size 506337 -> 46691
[OK] 18299.jpg no-resize 1200x1127; size 50821 -> 50838
[OK] 18300.jpg no-resize 1200x1127; size 109117 -> 109098
[OK] 18301.jpg no-resize 1200x1127; size 38796 -> 38689
[OK] 18303.jpg no-resize 1200x1127; size 40293 -> 40338
[OK] 18304.jpg no-resize 1200x1127; size 42285 -> 42295
[OK] 54005.jpg 1703x1600 -> 1200x1127; size 506337 -> 46691
[OK] 18305.jpg no-resize 1200x1127; size 54545 -> 54550
[OK] 18306.jpg no-resize 1200x1127; size 33498 -> 33502
[OK] 18307.jpg no-resize 1200x1127; size 38781 -> 38805
[OK] 54007.jpg 1703x1600 -> 1200x1127; size 804459 -> 47447
[OK] 18308.jpg no-resize 1200x1127; size 40035 -> 40038
[OK] 18309.jpg no-resize 1200x1200; size 43679 -> 43719
[OK] 18310.jpg no-resize 1200x1200; size 43227 -> 43215
[OK] 18311.jpg no-resize 1200x1200; size 43241 -> 43224
[OK] 18312.jpg no-resize 1200x1200; size 39503 -> 39508
[OK] 18323.jpg no-resize 1200x1128; size 85779 -> 85727
[OK] 54007.jpg 1703x1600 -> 1200x1127; size 804459 -> 47447
[OK] 18325.jpg no-resize 1200x1128; size 85025 -> 84998
[OK] 18326.jpg no-resize 1200x1128; size 67535 -> 67527
[OK] 18327.jpg no-resize 1200x1127; size 58562 -> 58588
[OK] 54008.jpg 1703x1600 -> 1200x1127; size 743026 -> 55166
[OK] 18328.jpg no-resize 1200x1127; size 57939 -> 57936
[OK] 18329.jpg no-resize 1200x1127; size 56060 -> 56041
[OK] 18349.jpg no-resize 1200x1200; size 35462 -> 35460
[OK] 18418.jpg no-resize 1200x1127; size 56516 -> 56550
[OK] 18419.jpg no-resize 1200x1127; size 85731 -> 85734
[OK] 18420.jpg no-resize 1200x1127; size 84932 -> 84957
[OK] 54008.jpg 1703x1600 -> 1200x1127; size 743026 -> 53961
[OK] 54010.jpg 1703x1600 -> 1200x1127; size 743754 -> 48945
[OK] 54010.jpg no-resize 1200x1127; size 36864 -> 49007
[OK] 18472.jpg no-resize 1200x1200; size 35447 -> 35456
[OK] 18473.jpg no-resize 1200x1127; size 85873 -> 85849
[OK] 18514.jpg no-resize 1200x1127; size 61360 -> 61402
[OK] 18515.jpg no-resize 1200x1200; size 65384 -> 65342
[OK] 18516.jpg no-resize 1200x1200; size 67047 -> 67020
[OK] 18810.jpg no-resize 1200x1127; size 41610 -> 41583
[OK] 54014.jpg 1703x1600 -> 1200x1127; size 537495 -> 39367
[OK] 54014.jpg 1703x1600 -> 1200x1127; size 537495 -> 39367
[OK] 25267.jpg no-resize 1200x1127; size 106869 -> 106902
[OK] 26370.jpg no-resize 1200x1127; size 32168 -> 32220
[OK] 45951.jpg no-resize 1200x1200; size 44118 -> 44100
[OK] 53938.jpg no-resize 1200x1127; size 59565 -> 59622
[OK] 53964.jpg no-resize 1200x1127; size 57123 -> 57124
[OK] 53939.jpg no-resize 1200x1127; size 60781 -> 60786
[OK] 54016.jpg 1703x1600 -> 1200x1127; size 818931 -> 105693
[OK] 53941.jpg no-resize 1200x1127; size 52987 -> 52995
[OK] 54016.jpg 1703x1600 -> 1200x1127; size 818931 -> 105693
[OK] 53943.jpg no-resize 1200x1127; size 60865 -> 60853
[OK] 53944.jpg no-resize 1200x1127; size 38569 -> 37964
[OK] 53946.jpg no-resize 1200x1127; size 28594 -> 28569
[OK] 53969.jpg no-resize 1200x1127; size 36351 -> 36355
[OK] 53947.jpg no-resize 1200x1127; size 45924 -> 45928
[OK] 54017.jpg 1703x1600 -> 1200x1127; size 943536 -> 54558
[OK] 53948.jpg no-resize 1200x1127; size 76549 -> 76514
[OK] 54017.jpg 1703x1600 -> 1200x1127; size 943536 -> 54558
[OK] 53949.jpg no-resize 1200x1127; size 57184 -> 57147
[OK] 18343.jpg no-resize 1200x1127; size 48640 -> 48629
[OK] 18344.jpg no-resize 1200x1127; size 33063 -> 33029
[OK] 18345.jpg no-resize 1200x1127; size 34518 -> 34489
[OK] 18346.jpg no-resize 1200x1127; size 51275 -> 51264
[OK] 18347.jpg no-resize 1200x1127; size 64932 -> 64855
[OK] 18350.jpg no-resize 1200x1127; size 51250 -> 51250
[OK] 18353.jpg no-resize 1200x1127; size 62435 -> 62383
[OK] 18354.jpg no-resize 1200x1127; size 46116 -> 46113
[OK] 18355.jpg no-resize 1200x1127; size 38961 -> 38955
[OK] 54018.jpg 1703x1600 -> 1200x1127; size 609447 -> 56531
[OK] 54018.jpg 1703x1600 -> 1200x1127; size 609447 -> 56531
[OK] 18356.jpg no-resize 1200x1127; size 36100 -> 36092
[OK] 18357.jpg no-resize 1200x1127; size 44243 -> 44206
[OK] 18358.jpg no-resize 1200x1127; size 54648 -> 54644
[OK] 18359.jpg no-resize 1200x1127; size 25577 -> 25563
[OK] 18360.jpg no-resize 1200x1127; size 53718 -> 53744
[OK] 18361.jpg no-resize 1200x1127; size 39988 -> 39997
[OK] 18362.jpg no-resize 1200x1127; size 44391 -> 44413
[OK] 18363.jpg no-resize 1200x1127; size 94274 -> 94279
[OK] 18364.jpg no-resize 1200x1200; size 30953 -> 30948
[OK] 18365.jpg no-resize 1200x1200; size 39750 -> 39793
[OK] 54019.jpg 1703x1600 -> 1200x1127; size 892543 -> 144506
[OK] 18348.jpg no-resize 1200x1200; size 37264 -> 37267
[OK] 54019.jpg 1703x1600 -> 1200x1127; size 892543 -> 144506
[OK] 18366.jpg no-resize 1200x1200; size 41064 -> 41072
[OK] 18367.jpg no-resize 1200x1200; size 32769 -> 32783
[OK] 18368.jpg no-resize 1200x1200; size 38595 -> 38619
[OK] 18369.jpg no-resize 1200x1200; size 33757 -> 33729
[OK] 18370.jpg no-resize 1200x1200; size 36880 -> 36893
[OK] 18417.jpg no-resize 1200x1127; size 83096 -> 83043
[OK] 18421.jpg no-resize 1200x1127; size 65344 -> 65334
[OK] 54020.jpg 1703x1600 -> 1200x1127; size 846007 -> 62707
[OK] 18422.jpg no-resize 1200x1127; size 70441 -> 70499
[OK] 18423.jpg no-resize 1200x1127; size 71554 -> 71577
[OK] 54020.jpg 1703x1600 -> 1200x1127; size 846007 -> 62707
[OK] 18424.jpg no-resize 1200x1127; size 82460 -> 82475
[OK] 18425.jpg no-resize 1200x1127; size 64465 -> 64484
[OK] 18426.jpg no-resize 1200x1127; size 90750 -> 90824
[OK] 18427.jpg no-resize 1200x1127; size 81582 -> 81702
[OK] 18428.jpg no-resize 1200x1127; size 69079 -> 69187
[OK] 18429.jpg no-resize 1200x1127; size 88096 -> 88272
[OK] 18430.jpg no-resize 1200x1127; size 96125 -> 96089
[OK] 54021.jpg 1703x1600 -> 1200x1127; size 1297808 -> 81854
[OK] 54021.jpg 1703x1600 -> 1200x1127; size 1297808 -> 81854
[OK] 18431.jpg no-resize 1200x1127; size 60346 -> 60342
[OK] 18432.jpg no-resize 1200x1127; size 52468 -> 52431
[OK] 18433.jpg no-resize 1200x1127; size 52410 -> 52408
[OK] 18434.jpg no-resize 1200x1127; size 85130 -> 85138
[OK] 18435.jpg no-resize 1200x1127; size 107889 -> 107919
[OK] 18436.jpg no-resize 1200x1127; size 87407 -> 87428
[OK] 18437.jpg no-resize 1200x1127; size 107260 -> 107293
[OK] 54022.jpg 1703x1600 -> 1200x1127; size 951589 -> 56481
[OK] 18438.jpg no-resize 1200x1127; size 108320 -> 108411
[OK] 54022.jpg 1703x1600 -> 1200x1127; size 951589 -> 56481
[OK] 18439.jpg no-resize 1200x1127; size 79167 -> 79190
[OK] 18440.jpg no-resize 1200x1127; size 96602 -> 96586
[OK] 18441.jpg no-resize 1200x1127; size 75724 -> 75743
[OK] 18442.jpg no-resize 1200x1127; size 109160 -> 109235
[OK] 18443.jpg no-resize 1200x1127; size 90157 -> 90259
[OK] 18474.jpg no-resize 1200x1127; size 48364 -> 48386
[OK] 18475.jpg no-resize 1200x1127; size 68337 -> 68381
[OK] 54024.jpg 1703x1600 -> 1200x1127; size 1152646 -> 73135
[OK] 18476.jpg no-resize 1200x1127; size 127121 -> 127083
[OK] 54024.jpg 1703x1600 -> 1200x1127; size 1152646 -> 73135
[OK] 18477.jpg no-resize 1200x1127; size 61637 -> 61641
[OK] 18478.jpg no-resize 1200x1200; size 36615 -> 36608
[OK] 18517.jpg no-resize 1200x1127; size 63935 -> 63933
[OK] 18518.jpg no-resize 1200x1127; size 64448 -> 64446
[OK] 18519.jpg no-resize 1200x1200; size 66338 -> 66311
[OK] 18520.jpg no-resize 1200x1200; size 54996 -> 54983
[OK] 18521.jpg no-resize 1200x1127; size 55679 -> 55680
[OK] 18522.jpg no-resize 1200x1127; size 66711 -> 66711
[OK] 18523.jpg no-resize 1200x1127; size 51583 -> 51590
[OK] 18801.jpg no-resize 1200x1127; size 68430 -> 68388
[OK] 18802.jpg no-resize 1200x1200; size 108868 -> 108815
[OK] 18803.jpg no-resize 1200x1200; size 107633 -> 107599
[OK] 54025.jpg 1703x1600 -> 1200x1127; size 911957 -> 58193
[OK] 54025.jpg 1703x1600 -> 1200x1127; size 911957 -> 58193
[OK] 18804.jpg no-resize 1200x1200; size 110973 -> 110988
[OK] 18805.jpg no-resize 1200x1200; size 102627 -> 102628
[OK] 18806.jpg no-resize 1200x1128; size 67379 -> 67370
[OK] 18811.jpg no-resize 1200x1127; size 60160 -> 60169
[OK] 18812.jpg no-resize 1200x1127; size 72134 -> 72124
[OK] 18813.jpg no-resize 1200x1127; size 65034 -> 65047
[OK] 18816.jpg no-resize 800x800; size 32746 -> 32742
[OK] 18817.jpg no-resize 1200x1127; size 47320 -> 47297
[OK] 18818.jpg no-resize 1200x1127; size 69734 -> 69822
[OK] 54026.jpg 1703x1600 -> 1200x1127; size 1010322 -> 65325
[OK] 54026.jpg 1703x1600 -> 1200x1127; size 1010322 -> 65325
[OK] 18819.jpg no-resize 1200x1127; size 55679 -> 55686
[OK] 18820.jpg no-resize 1200x1127; size 59505 -> 59498
[OK] 18821.jpg no-resize 1200x1127; size 55034 -> 55041
[OK] 18822.jpg no-resize 1200x1127; size 62118 -> 62111
[OK] 18823.jpg no-resize 1200x1127; size 76583 -> 76556
[OK] 18824.jpg no-resize 1200x1127; size 81342 -> 81345
[OK] 18825.jpg no-resize 1200x1127; size 77884 -> 77871
[OK] 18826.jpg no-resize 1200x1127; size 53190 -> 53174
[OK] 18827.jpg no-resize 1200x1127; size 69583 -> 69574
[OK] 18836.jpg no-resize 1200x1127; size 70853 -> 70721
[OK] 54028.jpg 1703x1600 -> 1200x1127; size 720067 -> 53617
[OK] 18839.jpg no-resize 958x900; size 23438 -> 23458
[OK] 25268.jpg no-resize 1200x1127; size 130255 -> 130246
[OK] 26130.jpg no-resize 1200x1128; size 39565 -> 39584
[OK] 54028.jpg 1703x1600 -> 1200x1127; size 720067 -> 53617
[OK] 124889.jpg no-resize 1200x1200; size 43774 -> 43761
[OK] 53958.jpg no-resize 1200x1127; size 48252 -> 48324
[OK] 53960.jpg no-resize 1200x1127; size 32936 -> 32843
[OK] 53962.jpg no-resize 1200x1127; size 53666 -> 53668
[OK] 53963.jpg no-resize 1200x1127; size 57746 -> 57797
[OK] 53965.jpg no-resize 1200x1127; size 48053 -> 48102
[OK] 53966.jpg no-resize 1200x1127; size 58122 -> 58133
[OK] 54029.jpg 1703x1600 -> 1200x1127; size 836174 -> 61728
[OK] 53968.jpg no-resize 1200x1127; size 59397 -> 59426
[OK] 54006.jpg no-resize 1200x1127; size 51207 -> 51235
[OK] 54011.jpg no-resize 1200x1127; size 56822 -> 56859
[OK] 53970.jpg no-resize 1200x1127; size 61795 -> 61795
[OK] 54029.jpg 1703x1600 -> 1200x1127; size 836174 -> 61728
[OK] 54013.jpg no-resize 1200x1127; size 53112 -> 53103
[OK] 53971.jpg no-resize 1200x1127; size 43043 -> 43008
[OK] 53972.jpg no-resize 1200x1127; size 61965 -> 62024
[OK] 18828.jpg no-resize 1200x1127; size 52171 -> 52184
[OK] 18829.jpg no-resize 1200x1128; size 54108 -> 54096
[OK] 54032.jpg 1703x1600 -> 1200x1127; size 908145 -> 89264
[OK] 18830.jpg no-resize 1200x1127; size 57890 -> 57883
[OK] 18831.jpg no-resize 1200x1127; size 74170 -> 74197
[OK] 18837.jpg no-resize 1200x1127; size 39479 -> 39454
[OK] 18838.jpg no-resize 958x900; size 22025 -> 22043
[OK] 18840.jpg no-resize 1200x1127; size 55624 -> 55647
[OK] 54032.jpg 1703x1600 -> 1200x1127; size 908145 -> 89264
[OK] 18843.jpg no-resize 1200x1200; size 44812 -> 44918
[OK] 18844.jpg no-resize 1200x1200; size 45232 -> 45272
[OK] 18846.jpg no-resize 1200x1200; size 42720 -> 42714
[OK] 18847.jpg no-resize 1000x1000; size 53496 -> 53479
[OK] 18848.jpg no-resize 1000x1000; size 52124 -> 52107
[OK] 18849.jpg no-resize 1000x1000; size 51669 -> 51662
[OK] 18850.jpg no-resize 1000x1000; size 49588 -> 49614
[OK] 18851.jpg no-resize 1000x1000; size 52681 -> 52645
[OK] 18852.jpg no-resize 1200x1127; size 53083 -> 53072
[OK] 18853.jpg no-resize 1200x1127; size 45061 -> 45071
[OK] 54033.jpg 1703x1600 -> 1200x1127; size 873752 -> 59041
[OK] 25269.jpg no-resize 1200x1127; size 109833 -> 109808
[OK] 25270.jpg no-resize 1200x1127; size 79912 -> 79912
[OK] 25271.jpg no-resize 1200x1127; size 84818 -> 84807
[OK] 25272.jpg no-resize 1200x1127; size 119553 -> 119612
[OK] 54033.jpg 1703x1600 -> 1200x1127; size 873752 -> 59041
[OK] 25273.jpg no-resize 1200x1127; size 108555 -> 108581
[OK] 25274.jpg no-resize 1200x1127; size 82058 -> 82022
[OK] 25275.jpg no-resize 1200x1127; size 113255 -> 113244
[OK] 25276.jpg no-resize 1200x1127; size 99034 -> 99054
[OK] 25277.jpg no-resize 1200x1127; size 93477 -> 93478
[OK] 25278.jpg no-resize 1200x1127; size 82877 -> 82869
[OK] 54034.jpg 1703x1600 -> 1200x1127; size 859411 -> 54939
[OK] 25279.jpg no-resize 1200x1127; size 112688 -> 112676
[OK] 26131.jpg no-resize 1200x1200; size 62693 -> 62698
[OK] 26371.jpg no-resize 1200x1127; size 40628 -> 40638
[OK] 26372.jpg no-resize 1200x1127; size 26973 -> 26967
[OK] 54034.jpg 1703x1600 -> 1200x1127; size 859411 -> 54939
[OK] 26373.jpg no-resize 1200x1127; size 37261 -> 37269
[OK] 26374.jpg no-resize 1200x1127; size 32141 -> 32119
[OK] 26375.jpg no-resize 1200x1127; size 43258 -> 43271
[OK] 26376.jpg no-resize 1200x1127; size 34359 -> 34379
[OK] 26377.jpg no-resize 1200x1127; size 33118 -> 33117
[OK] 26378.jpg no-resize 1200x1127; size 38311 -> 38402
[OK] 26379.jpg no-resize 1200x1127; size 37156 -> 37161
[OK] 26380.jpg no-resize 1200x1127; size 36604 -> 36643
[OK] 26381.jpg no-resize 1200x1127; size 45058 -> 45078
[OK] 26382.jpg no-resize 1200x1127; size 40640 -> 40654
[OK] 45952.jpg no-resize 1200x1200; size 45368 -> 45308
[OK] 54035.jpg 1703x1600 -> 1200x1127; size 114284 -> 64557
[OK] 45953.jpg no-resize 1200x1200; size 45204 -> 45149
[OK] 54035.jpg 1703x1600 -> 1200x1127; size 114284 -> 64557
[OK] 45954.jpg no-resize 1200x1200; size 45478 -> 45444
[OK] 45955.jpg no-resize 1200x1200; size 34669 -> 34659
[OK] 45956.jpg no-resize 1200x1200; size 38207 -> 38199
[OK] 45957.jpg no-resize 1200x1200; size 38298 -> 38288
[OK] 45958.jpg no-resize 1200x1200; size 37270 -> 37279
[OK] 27162.jpg no-resize 1200x1127; size 51247 -> 51255
[OK] 54036.jpg 1703x1600 -> 1200x1127; size 697129 -> 61075
[OK] 104873.jpg no-resize 1200x1200; size 108021 -> 107998
[OK] 54036.jpg 1703x1600 -> 1200x1127; size 697129 -> 61075
[OK] 104874.jpg no-resize 1200x1200; size 106666 -> 106685
[OK] 104875.jpg no-resize 1200x1200; size 108272 -> 108249
[OK] 104876.jpg no-resize 1200x1200; size 104071 -> 104043
[OK] 104877.jpg no-resize 1200x1200; size 271418 -> 270706
[OK] 104878.jpg no-resize 1200x1200; size 52775 -> 51681
[OK] 104879.jpg no-resize 1200x1200; size 120111 -> 120093
[OK] 104880.jpg no-resize 1200x1200; size 81467 -> 81530
[OK] 124890.jpg no-resize 850x850; size 54186 -> 54190
[OK] 54031.jpg 1703x1600 -> 1200x1127; size 887081 -> 59726
[OK] 124891.jpg no-resize 1200x1200; size 41488 -> 41542
[OK] 124892.jpg no-resize 1200x1200; size 52612 -> 52627
[OK] 53985.jpg no-resize 1200x1127; size 62353 -> 62394
[OK] 54031.jpg 1703x1600 -> 1200x1127; size 887081 -> 59726
[OK] 53988.jpg no-resize 1200x1127; size 47987 -> 47990
[OK] 53990.jpg no-resize 1200x1127; size 66024 -> 66022
[OK] 53991.jpg no-resize 1200x1127; size 43658 -> 43683
[OK] 53993.jpg no-resize 1200x1127; size 43851 -> 43860
[OK] 53994.jpg no-resize 1200x1127; size 31604 -> 31626
[OK] 53995.jpg no-resize 1200x1127; size 82369 -> 82352
[OK] 53997.jpg no-resize 1200x1127; size 49193 -> 49281
[OK] 53999.jpg no-resize 1200x1127; size 47597 -> 47593
[OK] 54001.jpg no-resize 1200x1127; size 59326 -> 59304
[OK] 54002.jpg no-resize 1200x1127; size 47226 -> 47249
[OK] 54003.jpg no-resize 1200x1127; size 63621 -> 63610
[OK] 54004.jpg no-resize 1200x1127; size 46750 -> 46793
[OK] 54005.jpg no-resize 1200x1127; size 46691 -> 46669
[OK] 54007.jpg no-resize 1200x1127; size 47447 -> 47530
[OK] 54008.jpg no-resize 1200x1127; size 53961 -> 53999
[OK] 54010.jpg no-resize 1200x1127; size 49007 -> 49001
[OK] 54014.jpg no-resize 1200x1127; size 39367 -> 39360
[OK] 160522.jpg 2766x2600 -> 1200x1128; size 59317 -> 33529
[OK] 54016.jpg no-resize 1200x1127; size 105693 -> 105673
[OK] 54017.jpg no-resize 1200x1127; size 54558 -> 54588
[OK] 54018.jpg no-resize 1200x1127; size 56531 -> 56520
[OK] 54019.jpg no-resize 1200x1127; size 144506 -> 144490
[OK] 54020.jpg no-resize 1200x1127; size 62707 -> 62756
[OK] 160522.jpg 2766x2600 -> 1200x1128; size 59317 -> 33529
[OK] 54021.jpg no-resize 1200x1127; size 81854 -> 81840
[OK] 160549.jpg 1703x1600 -> 1200x1127; size 276488 -> 31071
[OK] 54022.jpg no-resize 1200x1127; size 56481 -> 56461
[OK] 54024.jpg no-resize 1200x1127; size 73135 -> 73179
[OK] 54025.jpg no-resize 1200x1127; size 58193 -> 58257
[OK] 54026.jpg no-resize 1200x1127; size 65325 -> 65370
[OK] 54028.jpg no-resize 1200x1127; size 53617 -> 53678
[OK] 54029.jpg no-resize 1200x1127; size 61728 -> 61754
[OK] 54032.jpg no-resize 1200x1127; size 89264 -> 89233
[OK] 54033.jpg no-resize 1200x1127; size 59041 -> 59122
[OK] 54034.jpg no-resize 1200x1127; size 54939 -> 54881
[OK] 160549.jpg 1703x1600 -> 1200x1127; size 276488 -> 31071
[OK] 54035.jpg no-resize 1200x1127; size 64557 -> 64575
[OK] 54036.jpg no-resize 1200x1127; size 61075 -> 61141
[OK] 54031.jpg no-resize 1200x1127; size 59726 -> 59820
[OK] 160522.jpg no-resize 1200x1128; size 33529 -> 33512
[OK] 160549.jpg no-resize 1200x1127; size 31071 -> 31064
[OK] 160887.jpg 2000x1999 -> 1200x1199; size 78761 -> 48662
[OK] 160887.jpg 2000x1999 -> 1200x1199; size 78761 -> 48662
[OK] 160887.jpg 2000x1999 -> 1200x1199; size 78761 -> 48394
[OK] 162502.jpg 1703x1600 -> 1200x1127; size 31541 -> 37449
[OK] 162502.jpg 1703x1600 -> 1200x1127; size 31541 -> 37449
[OK] 162502.jpg 1703x1600 -> 1200x1127; size 31541 -> 37449
[OK] 54037.jpg 1703x1600 -> 1200x1127; size 732231 -> 64086
[OK] 54037.jpg 1703x1600 -> 1200x1127; size 732231 -> 60100
[OK] 54037.jpg 1703x1600 -> 1200x1127; size 732231 -> 62254
[OK] 54039.jpg 1703x1600 -> 1200x1127; size 823074 -> 59443
[OK] 54039.jpg 1703x1600 -> 1200x1127; size 823074 -> 59443
[OK] 54039.jpg 1703x1600 -> 1200x1127; size 823074 -> 59443
[OK] 54040.jpg 1703x1600 -> 1200x1127; size 529285 -> 41157
[OK] 54040.jpg 1703x1600 -> 1200x1127; size 529285 -> 41157
[OK] 54040.jpg 1703x1600 -> 1200x1127; size 529285 -> 41157
[OK] 54041.jpg 1703x1600 -> 1200x1127; size 1102794 -> 57961
[OK] 54041.jpg 1703x1600 -> 1200x1127; size 1102794 -> 57961
[OK] 54041.jpg 1703x1600 -> 1200x1127; size 1102794 -> 57961
[OK] 54043.jpg 1703x1600 -> 1200x1127; size 918380 -> 50814
[OK] 54043.jpg 1703x1600 -> 1200x1127; size 918380 -> 50814
[OK] 54043.jpg 1703x1600 -> 1200x1127; size 918380 -> 50814
[OK] 54045.jpg 1703x1600 -> 1200x1127; size 606717 -> 59740
[OK] 54045.jpg 1703x1600 -> 1200x1127; size 606717 -> 59740
[OK] 54045.jpg 1703x1600 -> 1200x1127; size 606717 -> 59740
[OK] 54046.jpg 1703x1600 -> 1200x1127; size 846631 -> 58477
[OK] 54046.jpg 1703x1600 -> 1200x1127; size 846631 -> 58477
[OK] 54046.jpg 1703x1600 -> 1200x1127; size 846631 -> 40305
[OK] 54048.jpg 1703x1600 -> 1200x1127; size 1210205 -> 53634
[OK] 54048.jpg 1703x1600 -> 1200x1127; size 1210205 -> 53634
[OK] 54049.jpg 1703x1600 -> 1200x1127; size 1262176 -> 67892
[OK] 54048.jpg 1703x1600 -> 1200x1127; size 1210205 -> 35132
[OK] 54049.jpg no-resize 1200x1127; size 67892 -> 67919
[OK] 54049.jpg 1703x1600 -> 1200x1127; size 1262176 -> 67892
[OK] 54051.jpg 1703x1600 -> 1200x1127; size 855638 -> 54140
[OK] 54051.jpg 1703x1600 -> 1200x1127; size 855638 -> 54140
[OK] 54051.jpg 1703x1600 -> 1200x1127; size 855638 -> 54140
[OK] 54052.jpg 1703x1600 -> 1200x1127; size 551971 -> 50687
[OK] 54054.jpg no-resize 800x800; size 81700 -> 15475
[OK] 54052.jpg 1703x1600 -> 1200x1127; size 551971 -> 50687
[OK] 54054.jpg no-resize 800x800; size 15475 -> 15470
[OK] 54052.jpg 1703x1600 -> 1200x1127; size 551971 -> 50687
[OK] 54054.jpg no-resize 800x800; size 15470 -> 15472
[OK] 66418.jpg 1696x1600 -> 1200x1132; size 697270 -> 55857
[OK] 66418.jpg 1696x1600 -> 1200x1132; size 697270 -> 55857
[OK] 66419.jpg 1703x1600 -> 1200x1127; size 132627 -> 77815
[OK] 66418.jpg 1696x1600 -> 1200x1132; size 697270 -> 55857
[OK] 66419.jpg no-resize 1200x1127; size 77815 -> 77755
[OK] 66419.jpg 1703x1600 -> 1200x1127; size 132627 -> 77815
[OK] 66420.jpg 2000x2000 -> 1200x1200; size 2036465 -> 62489
[OK] 66420.jpg 2000x2000 -> 1200x1200; size 2036465 -> 62489
[OK] 66420.jpg 2000x2000 -> 1200x1200; size 2036465 -> 62489
[OK] 66421.jpg 2000x2000 -> 1200x1200; size 1790016 -> 63741
[OK] 66421.jpg 2000x2000 -> 1200x1200; size 1790016 -> 63741
[OK] 66421.jpg 2000x2000 -> 1200x1200; size 1790016 -> 63741
[OK] 66422.jpg 2000x2000 -> 1200x1200; size 1029950 -> 42211
[OK] 66422.jpg 2000x2000 -> 1200x1200; size 1029950 -> 42211
[OK] 66422.jpg 2000x2000 -> 1200x1200; size 1029950 -> 42211
[OK] 66423.jpg 2128x2000 -> 1200x1128; size 1079057 -> 58588
[OK] 66423.jpg 2128x2000 -> 1200x1128; size 1079057 -> 58588
[OK] 66424.jpg 2000x2000 -> 1200x1200; size 1116089 -> 49133
[OK] 66423.jpg 2128x2000 -> 1200x1128; size 1079057 -> 59001
[OK] 66424.jpg no-resize 1200x1200; size 49133 -> 49130
[OK] 66424.jpg 2000x2000 -> 1200x1200; size 1116089 -> 49133
[OK] 66425.jpg 2000x2000 -> 1200x1200; size 1309090 -> 80936
[OK] 66425.jpg 2000x2000 -> 1200x1200; size 1309090 -> 80936
[OK] 66425.jpg 2000x2000 -> 1200x1200; size 1309090 -> 70494
[OK] 66426.jpg 2000x2000 -> 1200x1200; size 1306681 -> 78602
[OK] 66426.jpg no-resize 1200x1200; size 49152 -> 78636
[OK] 66426.jpg 2000x2000 -> 1200x1200; size 1306681 -> 78602
[OK] 66427.jpg 2000x2000 -> 1200x1200; size 1269829 -> 73662
[OK] 66427.jpg 2000x2000 -> 1200x1200; size 1269829 -> 73662
[OK] 66427.jpg 2000x2000 -> 1200x1200; size 1269829 -> 55126
[FAIL] 66428.jpg getimagesize failed
[OK] 66428.jpg 2000x2000 -> 1200x1200; size 1200697 -> 66674
[OK] 66429.jpg 2000x2000 -> 1200x1200; size 1324124 -> 82974
[OK] 66429.jpg 2000x2000 -> 1200x1200; size 1324124 -> 82974
[OK] 66428.jpg 2000x2000 -> 1200x1200; size 1200697 -> 54029
[OK] 66429.jpg no-resize 1200x1200; size 82974 -> 83010
[OK] 66430.jpg 2000x2000 -> 1200x1200; size 1129037 -> 50621
[OK] 66430.jpg 2000x2000 -> 1200x1200; size 1129037 -> 50621
[OK] 66430.jpg 2000x2000 -> 1200x1200; size 1129037 -> 50621
[OK] 66431.jpg 2000x2000 -> 1200x1200; size 1251736 -> 65649
[OK] 66431.jpg 2000x2000 -> 1200x1200; size 1251736 -> 65649
[OK] 66431.jpg 2000x2000 -> 1200x1200; size 1251736 -> 65649
[OK] 66432.jpg 2000x2000 -> 1200x1200; size 1236387 -> 100610
[OK] 66432.jpg 2000x2000 -> 1200x1200; size 1236387 -> 100610
[OK] 66432.jpg 2000x2000 -> 1200x1200; size 1236387 -> 74159
[OK] 66433.jpg 2000x2000 -> 1200x1200; size 1179413 -> 81244
[OK] 66433.jpg 2000x2000 -> 1200x1200; size 1179413 -> 81244
[OK] 66433.jpg 2000x2000 -> 1200x1200; size 1179413 -> 28454
[FAIL] 66434.jpg getimagesize failed
[OK] 66434.jpg 2000x2000 -> 1200x1200; size 1237144 -> 101060
[OK] 66434.jpg 2000x2000 -> 1200x1200; size 1237144 -> 101060
[OK] 66435.jpg 2000x2000 -> 1200x1200; size 1538561 -> 165418
[OK] 66435.jpg 2000x2000 -> 1200x1200; size 1538561 -> 165418
[OK] 66435.jpg 2000x2000 -> 1200x1200; size 1538561 -> 165418
[OK] 66436.jpg 2000x2000 -> 1200x1200; size 1754028 -> 169608
[OK] 66436.jpg 2000x2000 -> 1200x1200; size 1754028 -> 169608
[OK] 66436.jpg 2000x2000 -> 1200x1200; size 1754028 -> 129007
[OK] 66437.jpg 2000x2000 -> 1200x1200; size 1447323 -> 147881
[OK] 66437.jpg 2000x2000 -> 1200x1200; size 1447323 -> 147881
[OK] 66437.jpg 2000x2000 -> 1200x1200; size 1447323 -> 147881
[OK] 66438.jpg 2000x2000 -> 1200x1200; size 1337152 -> 120412
[OK] 66438.jpg 2000x2000 -> 1200x1200; size 1337152 -> 120412
[OK] 66438.jpg 2000x2000 -> 1200x1200; size 1337152 -> 120412
[OK] 66439.jpg 2000x2000 -> 1200x1200; size 2347833 -> 133010
